site_no,url,lat,long,id,county,state,hydrolic_unit_id,id2
395223086214202,https://waterdata.usgs.gov/nwis/inventory/?site_no=395223086214202&agency_cd=USGS,39.873114,86.361689,NAD83,Hendricks County,Indiana,05120201,aquifer
395223086214203,https://waterdata.usgs.gov/nwis/inventory/?site_no=395223086214203&agency_cd=USGS,39.873192,86.361492,NAD83,Hendricks County,Indiana,05120201,aquifer
395223086214204,https://waterdata.usgs.gov/nwis/inventory/?site_no=395223086214204&agency_cd=USGS,39.873203,86.361486,NAD83,Hendricks County,Indiana,05120201,aquifer
05412500,https://waterdata.usgs.gov/nwis/inventory/?site_no=05412500&agency_cd=USGS,42.74,91.261667,NAD27,Clayton County,Iowa,07060004,NGVD29
05418400,https://waterdata.usgs.gov/nwis/inventory/?site_no=05418400&agency_cd=USGS,42.164333,90.729333,NAD83,Jackson County,Iowa,07060006,NGVD29
05418720,https://waterdata.usgs.gov/nwis/inventory/?site_no=05418720&agency_cd=USGS,42.163861,90.335083,NAD83,Jackson County,Iowa,07060006,NAVD88
05420460,https://waterdata.usgs.gov/nwis/inventory/?site_no=05420460&agency_cd=USGS,41.827222,90.190278,NAD27,Clinton County,Iowa,07080101,NGVD29
05420500,https://waterdata.usgs.gov/nwis/inventory/?site_no=05420500&agency_cd=USGS,41.780556,90.251944,NAD27,Clinton County,Iowa,07080101,NGVD29
05455100,https://waterdata.usgs.gov/nwis/inventory/?site_no=05455100&agency_cd=USGS,41.606389,91.615556,NAD27,Johnson County,Iowa,07080209,NGVD29
05458300,https://waterdata.usgs.gov/nwis/inventory/?site_no=05458300&agency_cd=USGS,42.737239,92.469906,NAD27,Bremer County,Iowa,07080201,NGVD29
05464420,https://waterdata.usgs.gov/nwis/inventory/?site_no=05464420&agency_cd=USGS,42.069167,91.785,NAD27,Linn County,Iowa,07080205,NGVD29
0546494205,https://waterdata.usgs.gov/nwis/inventory/?site_no=0546494205&agency_cd=USGS,41.670056,91.344528,NAD83,Cedar County,Iowa,07080206,
05465500,https://waterdata.usgs.gov/nwis/inventory/?site_no=05465500&agency_cd=USGS,41.178056,91.181944,NAD27,Louisa County,Iowa,07080209,NGVD29
05481000,https://waterdata.usgs.gov/nwis/inventory/?site_no=05481000&agency_cd=USGS,42.4325,93.805556,NAD27,Hamilton County,Iowa,07100005,NGVD29
05482000,https://waterdata.usgs.gov/nwis/inventory/?site_no=05482000&agency_cd=USGS,41.6125,93.620833,NAD27,Polk County,Iowa,07100004,NGVD29
05482300,https://waterdata.usgs.gov/nwis/inventory/?site_no=05482300&agency_cd=USGS,42.35475,94.990333,NAD83,Sac County,Iowa,07100006,NGVD29
05482500,https://waterdata.usgs.gov/nwis/inventory/?site_no=05482500&agency_cd=USGS,41.988056,94.376667,NAD27,Greene County,Iowa,07100006,NGVD29
05484000,https://waterdata.usgs.gov/nwis/inventory/?site_no=05484000&agency_cd=USGS,41.589444,94.151111,NAD27,Dallas County,Iowa,07100007,NGVD29
05484500,https://waterdata.usgs.gov/nwis/inventory/?site_no=05484500&agency_cd=USGS,41.533889,93.949722,NAD27,Dallas County,Iowa,07100006,NGVD29
05487520,https://waterdata.usgs.gov/nwis/inventory/?site_no=05487520&agency_cd=USGS,41.4894,93.27825,NAD83,Marion County,Iowa,07100008,NAVD88
06601200,https://waterdata.usgs.gov/nwis/inventory/?site_no=06601200&agency_cd=USGS,42.007222,96.241389,NAD27,Monona County,Iowa,10230001,NAVD88
06604000,https://waterdata.usgs.gov/nwis/inventory/?site_no=06604000&agency_cd=USGS,43.469722,95.123611,NAD27,Dickinson County,Iowa,10230003,NGVD29
06604200,https://waterdata.usgs.gov/nwis/inventory/?site_no=06604200&agency_cd=USGS,43.378611,95.181111,NAD27,Dickinson County,Iowa,10230003,NGVD29
06604215,https://waterdata.usgs.gov/nwis/inventory/?site_no=06604215&agency_cd=USGS,43.377203,95.127936,NAD27,Dickinson County,Iowa,10230003,NAVD88
06610505,https://waterdata.usgs.gov/nwis/inventory/?site_no=06610505&agency_cd=USGS,41.189167,95.8625,NAD83,Pottawattamie County,Iowa,10230006,NAVD88
06808500,https://waterdata.usgs.gov/nwis/inventory/?site_no=06808500&agency_cd=USGS,40.873056,95.58,NAD27,Fremont County,Iowa,10240002,NGVD29
06817000,https://waterdata.usgs.gov/nwis/inventory/?site_no=06817000&agency_cd=USGS,40.743278,95.014194,NAD83,Page County,Iowa,10240009,NGVD29
06856600,https://waterdata.usgs.gov/nwis/inventory/?site_no=06856600&agency_cd=USGS,39.355556,97.127222,NAD27,Clay County,Kansas,10250017,NGVD29
06879650,https://waterdata.usgs.gov/nwis/inventory/?site_no=06879650&agency_cd=USGS,39.102075,96.594689,NAD83,Riley County,Kansas,10270101,NGVD29
06885500,https://waterdata.usgs.gov/nwis/inventory/?site_no=06885500&agency_cd=USGS,39.681944,96.4425,NAD27,Marshall County,Kansas,10270205,NGVD29
06886500,https://waterdata.usgs.gov/nwis/inventory/?site_no=06886500&agency_cd=USGS,39.472222,96.831944,NAD27,Riley County,Kansas,10270205,NGVD29
06887000,https://waterdata.usgs.gov/nwis/inventory/?site_no=06887000&agency_cd=USGS,39.237222,96.571111,NAD27,Riley County,Kansas,10270205,NGVD29
06887500,https://waterdata.usgs.gov/nwis/inventory/?site_no=06887500&agency_cd=USGS,39.198333,96.305278,NAD27,Pottawatomie County,Kansas,10270102,NGVD29
06890900,https://waterdata.usgs.gov/nwis/inventory/?site_no=06890900&agency_cd=USGS,39.075,95.403611,NAD27,Jefferson County,Kansas,10270103,NAVD88
06892350,https://waterdata.usgs.gov/nwis/inventory/?site_no=06892350&agency_cd=USGS,38.983333,94.964444,NAD27,Leavenworth County,Kansas,10270104,NGVD29
06892513,https://waterdata.usgs.gov/nwis/inventory/?site_no=06892513&agency_cd=USGS,39.029167,94.817222,NAD83,Johnson County,Kansas,10270104,NAVD88
06892518,https://waterdata.usgs.gov/nwis/inventory/?site_no=06892518&agency_cd=USGS,39.046111,94.789444,NAD83,Johnson County,Kansas,10270104,NAVD88
06914990,https://waterdata.usgs.gov/nwis/inventory/?site_no=06914990&agency_cd=USGS,38.7675,94.879167,NAD27,Johnson County,Kansas,10290102,NGVD29
07137500,https://waterdata.usgs.gov/nwis/inventory/?site_no=07137500&agency_cd=USGS,38.0275,102.011111,NAD27,Hamilton County,Kansas,11030001,NGVD29
07141300,https://waterdata.usgs.gov/nwis/inventory/?site_no=07141300&agency_cd=USGS,38.353056,98.763889,NAD27,Barton County,Kansas,11030004,NGVD29
07143672,https://waterdata.usgs.gov/nwis/inventory/?site_no=07143672&agency_cd=USGS,38.028611,97.540278,NAD27,Harvey County,Kansas,11030012,NGVD29
07144100,https://waterdata.usgs.gov/nwis/inventory/?site_no=07144100&agency_cd=USGS,37.883056,97.424167,NAD27,Sedgwick County,Kansas,11030012,NGVD29
07144780,https://waterdata.usgs.gov/nwis/inventory/?site_no=07144780&agency_cd=USGS,37.8625,98.013611,NAD27,Reno County,Kansas,11030014,NGVD29
07144790,https://waterdata.usgs.gov/nwis/inventory/?site_no=07144790&agency_cd=USGS,37.726111,97.793889,NAD27,Sedgwick County,Kansas,11030014,
07151500,https://waterdata.usgs.gov/nwis/inventory/?site_no=07151500&agency_cd=USGS,37.128889,97.601667,NAD27,Sumner County,Kansas,11060005,NGVD29
07179750,https://waterdata.usgs.gov/nwis/inventory/?site_no=07179750&agency_cd=USGS,38.428611,96.158056,NAD27,Lyon County,Kansas,11070201,NAVD88
07182250,https://waterdata.usgs.gov/nwis/inventory/?site_no=07182250&agency_cd=USGS,38.3975,96.355833,NAD27,Chase County,Kansas,11070203,NGVD29
07182390,https://waterdata.usgs.gov/nwis/inventory/?site_no=07182390&agency_cd=USGS,38.368056,96.0,NAD27,Lyon County,Kansas,11070201,NAVD88
07182510,https://waterdata.usgs.gov/nwis/inventory/?site_no=07182510&agency_cd=USGS,38.194444,95.735,NAD27,Coffey County,Kansas,11070204,NGVD29
375327097285401,https://waterdata.usgs.gov/nwis/inventory/?site_no=375327097285401&agency_cd=USGS,37.890833,97.481667,NAD27,Sedgwick County,Kansas,11030012,aquifer
375350097262800,https://waterdata.usgs.gov/nwis/inventory/?site_no=375350097262800&agency_cd=USGS,37.897139,97.441111,NAD83,Sedgwick County,Kansas,11030012,
375936102023901,https://waterdata.usgs.gov/nwis/inventory/?site_no=375936102023901&agency_cd=USGS,37.993306,102.044139,NAD83,Hamilton County,Kansas,11030001,determined
375955102023701,https://waterdata.usgs.gov/nwis/inventory/?site_no=375955102023701&agency_cd=USGS,37.998694,102.043611,NAD83,Hamilton County,Kansas,11030001,NAVD88
380117102023801,https://waterdata.usgs.gov/nwis/inventory/?site_no=380117102023801&agency_cd=USGS,38.021417,102.043944,NAD83,Hamilton County,Kansas,11030001,aquifer
391259097001800,https://waterdata.usgs.gov/nwis/inventory/?site_no=391259097001800&agency_cd=USGS,39.216364,97.004992,NAD83,Clay County,Kansas,10250017,
03216350,https://waterdata.usgs.gov/nwis/inventory/?site_no=03216350&agency_cd=USGS,38.253889,82.991111,NAD27,Carter County,Kentucky,05090104,NGVD29
03249505,https://waterdata.usgs.gov/nwis/inventory/?site_no=03249505&agency_cd=USGS,38.14,83.557222,NAD27,Rowan County,Kentucky,05100101,
03254520,https://waterdata.usgs.gov/nwis/inventory/?site_no=03254520&agency_cd=USGS,38.920278,84.448056,NAD27,Campbell County,Kentucky,05100101,NAVD88
03277200,https://waterdata.usgs.gov/nwis/inventory/?site_no=03277200&agency_cd=USGS,38.774722,84.964444,NAD27,Gallatin County,Kentucky,05090203,NGVD29
03277450,https://waterdata.usgs.gov/nwis/inventory/?site_no=03277450&agency_cd=USGS,37.233222,83.033869,NAD27,Knott County,Kentucky,05100201,NGVD29
03284552,https://waterdata.usgs.gov/nwis/inventory/?site_no=03284552&agency_cd=USGS,37.957778,84.501111,NAD83,Fayette County,Kentucky,05100205,NAVD88
03287500,https://waterdata.usgs.gov/nwis/inventory/?site_no=03287500&agency_cd=USGS,38.201667,84.881667,NAD27,Franklin County,Kentucky,05100205,NGVD29
03289500,https://waterdata.usgs.gov/nwis/inventory/?site_no=03289500&agency_cd=USGS,38.268611,84.814722,NAD27,Franklin County,Kentucky,05100205,NGVD29
03292470,https://waterdata.usgs.gov/nwis/inventory/?site_no=03292470&agency_cd=USGS,38.361667,85.575,NAD27,Oldham County,Kentucky,05140101,NGVD29
03292474,https://waterdata.usgs.gov/nwis/inventory/?site_no=03292474&agency_cd=USGS,38.275833,85.606111,NAD27,Jefferson County,Kentucky,05140101,NGVD29
03292475,https://waterdata.usgs.gov/nwis/inventory/?site_no=03292475&agency_cd=USGS,38.303333,85.628056,NAD27,Jefferson County,Kentucky,05140101,
03292480,https://waterdata.usgs.gov/nwis/inventory/?site_no=03292480&agency_cd=USGS,38.3125,85.625833,NAD27,Jefferson County,Kentucky,05140101,NGVD29
03292500,https://waterdata.usgs.gov/nwis/inventory/?site_no=03292500&agency_cd=USGS,38.211389,85.7025,NAD27,Jefferson County,Kentucky,05140101,NGVD29
03292555,https://waterdata.usgs.gov/nwis/inventory/?site_no=03292555&agency_cd=USGS,38.239167,85.737778,NAD27,Jefferson County,Kentucky,05140101,
03293000,https://waterdata.usgs.gov/nwis/inventory/?site_no=03293000&agency_cd=USGS,38.237222,85.664722,NAD27,Jefferson County,Kentucky,05140101,NGVD29
03293500,https://waterdata.usgs.gov/nwis/inventory/?site_no=03293500&agency_cd=USGS,38.250278,85.716667,NAD27,Jefferson County,Kentucky,05140101,NGVD29
03293510,https://waterdata.usgs.gov/nwis/inventory/?site_no=03293510&agency_cd=USGS,38.266944,85.721389,NAD27,Jefferson County,Kentucky,05140102,NGVD29
03293530,https://waterdata.usgs.gov/nwis/inventory/?site_no=03293530&agency_cd=USGS,38.276389,85.693611,NAD27,Jefferson County,Kentucky,05140101,NGVD29
03294570,https://waterdata.usgs.gov/nwis/inventory/?site_no=03294570&agency_cd=USGS,38.078056,85.89,NAD27,Jefferson County,Kentucky,05140101,NGVD29
03295597,https://waterdata.usgs.gov/nwis/inventory/?site_no=03295597&agency_cd=USGS,38.016389,85.307778,NAD27,Spencer County,Kentucky,05140102,
03297800,https://waterdata.usgs.gov/nwis/inventory/?site_no=03297800&agency_cd=USGS,37.991111,85.641111,NAD83,Bullitt County,Kentucky,05140102,
03297900,https://waterdata.usgs.gov/nwis/inventory/?site_no=03297900&agency_cd=USGS,38.285278,85.4675,NAD27,Oldham County,Kentucky,05140102,
03298000,https://waterdata.usgs.gov/nwis/inventory/?site_no=03298000&agency_cd=USGS,38.188333,85.460278,NAD27,Jefferson County,Kentucky,05140102,NGVD29
03298135,https://waterdata.usgs.gov/nwis/inventory/?site_no=03298135&agency_cd=USGS,38.194722,85.557222,NAD27,Jefferson County,Kentucky,05140102,NAVD88
03298150,https://waterdata.usgs.gov/nwis/inventory/?site_no=03298150&agency_cd=USGS,38.16,85.542222,NAD27,Jefferson County,Kentucky,05140102,
03298200,https://waterdata.usgs.gov/nwis/inventory/?site_no=03298200&agency_cd=USGS,38.085278,85.555,NAD27,Jefferson County,Kentucky,05140102,
03298250,https://waterdata.usgs.gov/nwis/inventory/?site_no=03298250&agency_cd=USGS,38.079167,85.616111,NAD27,Jefferson County,Kentucky,05140102,
03298300,https://waterdata.usgs.gov/nwis/inventory/?site_no=03298300&agency_cd=USGS,38.0875,85.6425,NAD27,Jefferson County,Kentucky,05140102,
03301900,https://waterdata.usgs.gov/nwis/inventory/?site_no=03301900&agency_cd=USGS,38.175556,85.615278,NAD27,Jefferson County,Kentucky,05140102,
03301940,https://waterdata.usgs.gov/nwis/inventory/?site_no=03301940&agency_cd=USGS,38.150278,85.693611,NAD27,Jefferson County,Kentucky,05140102,NGVD29
03302000,https://waterdata.usgs.gov/nwis/inventory/?site_no=03302000&agency_cd=USGS,38.119722,85.795833,NAD27,Jefferson County,Kentucky,05140102,NGVD29
03302030,https://waterdata.usgs.gov/nwis/inventory/?site_no=03302030&agency_cd=USGS,38.054167,85.871667,NAD27,Jefferson County,Kentucky,05140102,NGVD29
03302050,https://waterdata.usgs.gov/nwis/inventory/?site_no=03302050&agency_cd=USGS,38.047778,85.857222,NAD27,Jefferson County,Kentucky,05140102,NGVD29
03306000,https://waterdata.usgs.gov/nwis/inventory/?site_no=03306000&agency_cd=USGS,37.240278,85.347222,NAD27,Taylor County,Kentucky,05110001,NGVD29
03306500,https://waterdata.usgs.gov/nwis/inventory/?site_no=03306500&agency_cd=USGS,37.253611,85.503056,NAD27,Green County,Kentucky,05110001,NGVD29
03307000,https://waterdata.usgs.gov/nwis/inventory/?site_no=03307000&agency_cd=USGS,37.119167,85.393889,NAD27,Adair County,Kentucky,05110001,NGVD29
03308500,https://waterdata.usgs.gov/nwis/inventory/?site_no=03308500&agency_cd=USGS,37.269444,85.888056,NAD83,Hart County,Kentucky,05110001,NGVD29
03309000,https://waterdata.usgs.gov/nwis/inventory/?site_no=03309000&agency_cd=USGS,37.18,86.1125,NAD27,Edmonson County,Kentucky,05110001,NGVD29
03311000,https://waterdata.usgs.gov/nwis/inventory/?site_no=03311000&agency_cd=USGS,37.274167,86.250833,NAD27,Edmonson County,Kentucky,05110001,NGVD29
03311505,https://waterdata.usgs.gov/nwis/inventory/?site_no=03311505&agency_cd=USGS,37.203183,86.259617,NAD27,Edmonson County,Kentucky,05110001,NAVD88
03313000,https://waterdata.usgs.gov/nwis/inventory/?site_no=03313000&agency_cd=USGS,36.895,86.133889,NAD27,Allen County,Kentucky,05110002,NGVD29
03318010,https://waterdata.usgs.gov/nwis/inventory/?site_no=03318010&agency_cd=USGS,37.621944,86.504167,NAD27,Grayson County,Kentucky,05110004,
03321500,https://waterdata.usgs.gov/nwis/inventory/?site_no=03321500&agency_cd=USGS,37.858333,87.409722,NAD27,Henderson County,Kentucky,05110005,
03400798,https://waterdata.usgs.gov/nwis/inventory/?site_no=03400798&agency_cd=USGS,36.749167,83.257778,NAD27,Harlan County,Kentucky,05130101,
03400800,https://waterdata.usgs.gov/nwis/inventory/?site_no=03400800&agency_cd=USGS,36.752222,83.2575,NAD27,Harlan County,Kentucky,05130101,NGVD29
03414000,https://waterdata.usgs.gov/nwis/inventory/?site_no=03414000&agency_cd=USGS,36.883889,85.139444,NAD27,Russell County,Kentucky,05130103,NGVD29
03414100,https://waterdata.usgs.gov/nwis/inventory/?site_no=03414100&agency_cd=USGS,36.786667,85.365278,NAD27,Cumberland County,Kentucky,05130103,
375928084362001,https://waterdata.usgs.gov/nwis/inventory/?site_no=375928084362001&agency_cd=USGS,37.991111,84.605556,NAD27,Fayette County,Kentucky,05100205,aquifer
07374000,https://waterdata.usgs.gov/nwis/inventory/?site_no=07374000&agency_cd=USGS,30.445667,91.191556,NAD83,West Baton Rouge Parish,Louisiana,08070100,NAVD88
073745253,https://waterdata.usgs.gov/nwis/inventory/?site_no=073745253&agency_cd=USGS,29.784167,89.9375,NAD83,Plaquemines Parish,Louisiana,08090203,NAVD88
073745257,https://waterdata.usgs.gov/nwis/inventory/?site_no=073745257&agency_cd=USGS,29.708056,89.719444,NAD27,Plaquemines Parish,Louisiana,08090203,NAVD88
073745258,https://waterdata.usgs.gov/nwis/inventory/?site_no=073745258&agency_cd=USGS,29.570556,89.703889,NAD27,Plaquemines Parish,Louisiana,08090203,NAVD88
07374526,https://waterdata.usgs.gov/nwis/inventory/?site_no=07374526&agency_cd=USGS,29.633333,89.563611,NAD27,Plaquemines Parish,Louisiana,08090203,NAVD88
07374527,https://waterdata.usgs.gov/nwis/inventory/?site_no=07374527&agency_cd=USGS,29.58575,89.605972,NAD27,Plaquemines Parish,Louisiana,08090203,NAVD88
073745275,https://waterdata.usgs.gov/nwis/inventory/?site_no=073745275&agency_cd=USGS,29.569306,89.512222,NAD83,Plaquemines Parish,Louisiana,08090203,NAVD88
07380251,https://waterdata.usgs.gov/nwis/inventory/?site_no=07380251&agency_cd=USGS,29.4225,89.950556,NAD27,Plaquemines Parish,Louisiana,08090301,NAVD88
073802512,https://waterdata.usgs.gov/nwis/inventory/?site_no=073802512&agency_cd=USGS,29.398333,90.041111,NAD27,Jefferson Parish,Louisiana,08090301,NAVD88
073802516,https://waterdata.usgs.gov/nwis/inventory/?site_no=073802516&agency_cd=USGS,29.272833,89.946806,NAD83,Jefferson Parish,Louisiana,08090301,NAVD88
07380260,https://waterdata.usgs.gov/nwis/inventory/?site_no=07380260&agency_cd=USGS,29.304528,89.597,NAD83,Plaquemines Parish,Louisiana,08090301,
07380330,https://waterdata.usgs.gov/nwis/inventory/?site_no=07380330&agency_cd=USGS,29.565778,90.165556,NAD83,Lafourche Parish,Louisiana,08090301,NAVD88
07380335,https://waterdata.usgs.gov/nwis/inventory/?site_no=07380335&agency_cd=USGS,29.5175,90.181389,NAD27,Lafourche Parish,Louisiana,08090301,NAVD88
07381150,https://waterdata.usgs.gov/nwis/inventory/?site_no=07381150&agency_cd=USGS,29.647056,90.536778,NAD83,Lafourche Parish,Louisiana,08090302,NAVD88
07381235,https://waterdata.usgs.gov/nwis/inventory/?site_no=07381235&agency_cd=USGS,29.577222,90.380833,NAD83,Terrebonne Parish,Louisiana,08090302,NAVD88
07381324,https://waterdata.usgs.gov/nwis/inventory/?site_no=07381324&agency_cd=USGS,29.382778,90.715278,NAD27,Terrebonne Parish,Louisiana,08090302,NAVD88
07381328,https://waterdata.usgs.gov/nwis/inventory/?site_no=07381328&agency_cd=USGS,29.385,90.729722,NAD27,Terrebonne Parish,Louisiana,08090302,NAVD88
07381331,https://waterdata.usgs.gov/nwis/inventory/?site_no=07381331&agency_cd=USGS,29.598056,90.71,NAD83,Terrebonne Parish,Louisiana,08090302,NAVD88
07381349,https://waterdata.usgs.gov/nwis/inventory/?site_no=07381349&agency_cd=USGS,29.249167,90.921111,NAD83,Terrebonne Parish,Louisiana,08090302,NAVD88
073813498,https://waterdata.usgs.gov/nwis/inventory/?site_no=073813498&agency_cd=USGS,29.078056,90.871389,NAD83,Terrebonne Parish,Louisiana,08090302,NAVD88
07381350,https://waterdata.usgs.gov/nwis/inventory/?site_no=07381350&agency_cd=USGS,29.645,90.544722,NAD27,Lafourche Parish,Louisiana,08090302,NAVD88
07381355,https://waterdata.usgs.gov/nwis/inventory/?site_no=07381355&agency_cd=USGS,29.627333,90.557667,NAD83,Lafourche Parish,Louisiana,08090302,NAVD88
073814675,https://waterdata.usgs.gov/nwis/inventory/?site_no=073814675&agency_cd=USGS,29.668333,91.099722,NAD83,Assumption Parish,Louisiana,08090302,NAVD88
07381600,https://waterdata.usgs.gov/nwis/inventory/?site_no=07381600&agency_cd=USGS,29.692611,91.211833,NAD27,St. Mary Parish,Louisiana,08080101,NAVD88
07386880,https://waterdata.usgs.gov/nwis/inventory/?site_no=07386880&agency_cd=USGS,30.217222,91.992778,NAD27,Lafayette Parish,Louisiana,08080103,NAVD88
07387040,https://waterdata.usgs.gov/nwis/inventory/?site_no=07387040&agency_cd=USGS,29.713056,91.880278,NAD27,St. Mary Parish,Louisiana,08080103,NAVD88
07387050,https://waterdata.usgs.gov/nwis/inventory/?site_no=07387050&agency_cd=USGS,29.674444,92.135556,NAD83,Vermilion Parish,Louisiana,08080103,NAVD88
08014500,https://waterdata.usgs.gov/nwis/inventory/?site_no=08014500&agency_cd=USGS,30.69875,92.893194,NAD83,Allen Parish,Louisiana,08080204,NGVD29
